index,country,conf,deth,recv,ts,days,code,continent,sub_region,pop
1059,Georgia,38,0,1,2020-03-18,22,GEO,Asia,Western Asia,3731000.0
1060,Georgia,40,0,1,2020-03-19,23,GEO,Asia,Western Asia,3731000.0
1061,Germany,1,0,0,2020-01-27,1,DEU,Europe,Western Europe,82927922.0
1062,Germany,4,0,0,2020-01-28,2,DEU,Europe,Western Europe,82927922.0
1063,Germany,4,0,0,2020-01-29,3,DEU,Europe,Western Europe,82927922.0
1064,Germany,4,0,0,2020-01-30,4,DEU,Europe,Western Europe,82927922.0
1065,Germany,5,0,0,2020-01-31,5,DEU,Europe,Western Europe,82927922.0
1066,Germany,8,0,0,2020-02-01,6,DEU,Europe,Western Europe,82927922.0
1067,Germany,10,0,0,2020-02-02,7,DEU,Europe,Western Europe,82927922.0
1068,Germany,12,0,0,2020-02-03,8,DEU,Europe,Western Europe,82927922.0
1069,Germany,12,0,0,2020-02-04,9,DEU,Europe,Western Europe,82927922.0
1070,Germany,12,0,0,2020-02-05,10,DEU,Europe,Western Europe,82927922.0
1071,Germany,12,0,0,2020-02-06,11,DEU,Europe,Western Europe,82927922.0
1072,Germany,13,0,0,2020-02-07,12,DEU,Europe,Western Europe,82927922.0
1073,Germany,13,0,0,2020-02-08,13,DEU,Europe,Western Europe,82927922.0
1074,Germany,14,0,0,2020-02-09,14,DEU,Europe,Western Europe,82927922.0
1075,Germany,14,0,0,2020-02-10,15,DEU,Europe,Western Europe,82927922.0
1076,Germany,16,0,0,2020-02-11,16,DEU,Europe,Western Europe,82927922.0
1077,Germany,16,0,0,2020-02-12,17,DEU,Europe,Western Europe,82927922.0
1078,Germany,16,0,1,2020-02-13,18,DEU,Europe,Western Europe,82927922.0
1079,Germany,16,0,1,2020-02-14,19,DEU,Europe,Western Europe,82927922.0
1080,Germany,16,0,1,2020-02-15,20,DEU,Europe,Western Europe,82927922.0
1081,Germany,16,0,1,2020-02-16,21,DEU,Europe,Western Europe,82927922.0
1082,Germany,16,0,1,2020-02-17,22,DEU,Europe,Western Europe,82927922.0
1083,Germany,16,0,12,2020-02-18,23,DEU,Europe,Western Europe,82927922.0
1084,Germany,16,0,12,2020-02-19,24,DEU,Europe,Western Europe,82927922.0
1085,Germany,16,0,12,2020-02-20,25,DEU,Europe,Western Europe,82927922.0
1086,Germany,16,0,14,2020-02-21,26,DEU,Europe,Western Europe,82927922.0
1087,Germany,16,0,14,2020-02-22,27,DEU,Europe,Western Europe,82927922.0
1088,Germany,16,0,14,2020-02-23,28,DEU,Europe,Western Europe,82927922.0
1089,Germany,16,0,14,2020-02-24,29,DEU,Europe,Western Europe,82927922.0
1090,Germany,17,0,14,2020-02-25,30,DEU,Europe,Western Europe,82927922.0
1091,Germany,27,0,15,2020-02-26,31,DEU,Europe,Western Europe,82927922.0
1092,Germany,46,0,16,2020-02-27,32,DEU,Europe,Western Europe,82927922.0
1093,Germany,48,0,16,2020-02-28,33,DEU,Europe,Western Europe,82927922.0
1094,Germany,79,0,16,2020-02-29,34,DEU,Europe,Western Europe,82927922.0
1095,Germany,130,0,16,2020-03-01,35,DEU,Europe,Western Europe,82927922.0
1096,Germany,159,0,16,2020-03-02,36,DEU,Europe,Western Europe,82927922.0
1097,Germany,196,0,16,2020-03-03,37,DEU,Europe,Western Europe,82927922.0
1098,Germany,262,0,16,2020-03-04,38,DEU,Europe,Western Europe,82927922.0
1099,Germany,482,0,16,2020-03-05,39,DEU,Europe,Western Europe,82927922.0
1100,Germany,670,0,17,2020-03-06,40,DEU,Europe,Western Europe,82927922.0
1101,Germany,799,0,18,2020-03-07,41,DEU,Europe,Western Europe,82927922.0
1102,Germany,1040,0,18,2020-03-08,42,DEU,Europe,Western Europe,82927922.0
1103,Germany,1176,2,18,2020-03-09,43,DEU,Europe,Western Europe,82927922.0
1104,Germany,1457,2,18,2020-03-10,44,DEU,Europe,Western Europe,82927922.0
1105,Germany,1908,3,25,2020-03-11,45,DEU,Europe,Western Europe,82927922.0
1106,Germany,2078,3,25,2020-03-12,46,DEU,Europe,Western Europe,82927922.0
1107,Germany,3675,7,46,2020-03-13,47,DEU,Europe,Western Europe,82927922.0
1108,Germany,4585,9,46,2020-03-14,48,DEU,Europe,Western Europe,82927922.0
1109,Germany,5795,11,46,2020-03-15,49,DEU,Europe,Western Europe,82927922.0
1110,Germany,7272,17,67,2020-03-16,50,DEU,Europe,Western Europe,82927922.0
1111,Germany,9257,24,67,2020-03-17,51,DEU,Europe,Western Europe,82927922.0
1112,Germany,12327,28,105,2020-03-18,52,DEU,Europe,Western Europe,82927922.0
1113,Germany,15320,44,113,2020-03-19,53,DEU,Europe,Western Europe,82927922.0
1114,Ghana,3,0,0,2020-03-14,1,GHA,Africa,Western Africa,29767108.0
1115,Ghana,6,0,0,2020-03-15,2,GHA,Africa,Western Africa,29767108.0
1116,Ghana,6,0,0,2020-03-16,3,GHA,Africa,Western Africa,29767108.0
1117,Ghana,7,0,0,2020-03-17,4,GHA,Africa,Western Africa,29767108.0
1118,Ghana,7,0,0,2020-03-18,5,GHA,Africa,Western Africa,29767108.0
1119,Ghana,11,0,0,2020-03-19,6,GHA,Africa,Western Africa,29767108.0
1120,Greece,1,0,0,2020-02-26,1,GRC,Europe,Southern Europe,10727668.0
1121,Greece,3,0,0,2020-02-27,2,GRC,Europe,Southern Europe,10727668.0
1122,Greece,4,0,0,2020-02-28,3,GRC,Europe,Southern Europe,10727668.0
1123,Greece,4,0,0,2020-02-29,4,GRC,Europe,Southern Europe,10727668.0
1124,Greece,7,0,0,2020-03-01,5,GRC,Europe,Southern Europe,10727668.0
1125,Greece,7,0,0,2020-03-02,6,GRC,Europe,Southern Europe,10727668.0
1126,Greece,7,0,0,2020-03-03,7,GRC,Europe,Southern Europe,10727668.0
1127,Greece,9,0,0,2020-03-04,8,GRC,Europe,Southern Europe,10727668.0
1128,Greece,31,0,0,2020-03-05,9,GRC,Europe,Southern Europe,10727668.0
1129,Greece,45,0,0,2020-03-06,10,GRC,Europe,Southern Europe,10727668.0
1130,Greece,46,0,0,2020-03-07,11,GRC,Europe,Southern Europe,10727668.0
1131,Greece,73,0,0,2020-03-08,12,GRC,Europe,Southern Europe,10727668.0
1132,Greece,73,0,0,2020-03-09,13,GRC,Europe,Southern Europe,10727668.0
1133,Greece,89,0,0,2020-03-10,14,GRC,Europe,Southern Europe,10727668.0
1134,Greece,99,1,0,2020-03-11,15,GRC,Europe,Southern Europe,10727668.0
1135,Greece,99,1,0,2020-03-12,16,GRC,Europe,Southern Europe,10727668.0
1136,Greece,190,1,0,2020-03-13,17,GRC,Europe,Southern Europe,10727668.0
1137,Greece,228,3,8,2020-03-14,18,GRC,Europe,Southern Europe,10727668.0
1138,Greece,331,4,8,2020-03-15,19,GRC,Europe,Southern Europe,10727668.0
1139,Greece,331,4,8,2020-03-16,20,GRC,Europe,Southern Europe,10727668.0
1140,Greece,387,5,8,2020-03-17,21,GRC,Europe,Southern Europe,10727668.0
1141,Greece,418,5,8,2020-03-18,22,GRC,Europe,Southern Europe,10727668.0
1142,Greece,418,6,8,2020-03-19,23,GRC,Europe,Southern Europe,10727668.0
1143,Guatemala,1,0,0,2020-03-14,1,GTM,Americas,Central America,17247807.0
1144,Guatemala,1,0,0,2020-03-15,2,GTM,Americas,Central America,17247807.0
1145,Guatemala,2,1,0,2020-03-16,3,GTM,Americas,Central America,17247807.0
1146,Guatemala,6,1,0,2020-03-17,4,GTM,Americas,Central America,17247807.0
1147,Guatemala,6,1,0,2020-03-18,5,GTM,Americas,Central America,17247807.0
1148,Guatemala,9,1,0,2020-03-19,6,GTM,Americas,Central America,17247807.0
1149,Guinea,1,0,0,2020-03-13,1,GIN,Africa,Western Africa,12414318.0
1150,Guinea,1,0,0,2020-03-14,2,GIN,Africa,Western Africa,12414318.0
1151,Guinea,1,0,0,2020-03-15,3,GIN,Africa,Western Africa,12414318.0
1152,Guinea,1,0,0,2020-03-16,4,GIN,Africa,Western Africa,12414318.0
1153,Guinea,1,0,0,2020-03-17,5,GIN,Africa,Western Africa,12414318.0
1154,Guinea,1,0,0,2020-03-18,6,GIN,Africa,Western Africa,12414318.0
1155,Guinea,1,0,0,2020-03-19,7,GIN,Africa,Western Africa,12414318.0
1156,Guyana,1,1,0,2020-03-12,1,GUY,Americas,South America,779004.0
1157,Guyana,1,1,0,2020-03-13,2,GUY,Americas,South America,779004.0
1158,Guyana,1,1,0,2020-03-14,3,GUY,Americas,South America,779004.0
1159,Guyana,4,1,0,2020-03-15,4,GUY,Americas,South America,779004.0
1160,Guyana,4,1,0,2020-03-16,5,GUY,Americas,South America,779004.0
1161,Guyana,7,1,0,2020-03-17,6,GUY,Americas,South America,779004.0
1162,Guyana,7,1,0,2020-03-18,7,GUY,Americas,South America,779004.0
1163,Guyana,7,1,0,2020-03-19,8,GUY,Americas,South America,779004.0
1164,Holy See,1,0,0,2020-03-06,1,VAT,Europe,Southern Europe,
1165,Holy See,1,0,0,2020-03-07,2,VAT,Europe,Southern Europe,
1166,Holy See,1,0,0,2020-03-08,3,VAT,Europe,Southern Europe,
1167,Holy See,1,0,0,2020-03-09,4,VAT,Europe,Southern Europe,
1168,Holy See,1,0,0,2020-03-10,5,VAT,Europe,Southern Europe,
1169,Holy See,1,0,0,2020-03-11,6,VAT,Europe,Southern Europe,
1170,Holy See,1,0,0,2020-03-12,7,VAT,Europe,Southern Europe,
1171,Holy See,1,0,0,2020-03-13,8,VAT,Europe,Southern Europe,
1172,Holy See,1,0,0,2020-03-14,9,VAT,Europe,Southern Europe,
1173,Holy See,1,0,0,2020-03-15,10,VAT,Europe,Southern Europe,
1174,Holy See,1,0,0,2020-03-16,11,VAT,Europe,Southern Europe,
1175,Holy See,1,0,0,2020-03-17,12,VAT,Europe,Southern Europe,
1176,Holy See,1,0,0,2020-03-18,13,VAT,Europe,Southern Europe,
1177,Holy See,1,0,0,2020-03-19,14,VAT,Europe,Southern Europe,
1178,Honduras,2,0,0,2020-03-11,1,HND,Americas,Central America,9587522.0
1179,Honduras,2,0,0,2020-03-12,2,HND,Americas,Central America,9587522.0
1180,Honduras,2,0,0,2020-03-13,3,HND,Americas,Central America,9587522.0
1181,Honduras,2,0,0,2020-03-14,4,HND,Americas,Central America,9587522.0
1182,Honduras,3,0,0,2020-03-15,5,HND,Americas,Central America,9587522.0
1183,Honduras,6,0,0,2020-03-16,6,HND,Americas,Central America,9587522.0
1184,Honduras,8,0,0,2020-03-17,7,HND,Americas,Central America,9587522.0
1185,Honduras,9,0,0,2020-03-18,8,HND,Americas,Central America,9587522.0
1186,Honduras,12,0,0,2020-03-19,9,HND,Americas,Central America,9587522.0
1187,Hungary,2,0,0,2020-03-04,1,HUN,Europe,Eastern Europe,9768785.0
1188,Hungary,2,0,0,2020-03-05,2,HUN,Europe,Eastern Europe,9768785.0
1189,Hungary,2,0,0,2020-03-06,3,HUN,Europe,Eastern Europe,9768785.0
1190,Hungary,4,0,0,2020-03-07,4,HUN,Europe,Eastern Europe,9768785.0
1191,Hungary,7,0,0,2020-03-08,5,HUN,Europe,Eastern Europe,9768785.0
1192,Hungary,9,0,0,2020-03-09,6,HUN,Europe,Eastern Europe,9768785.0
1193,Hungary,9,0,0,2020-03-10,7,HUN,Europe,Eastern Europe,9768785.0
1194,Hungary,13,0,0,2020-03-11,8,HUN,Europe,Eastern Europe,9768785.0
1195,Hungary,13,0,0,2020-03-12,9,HUN,Europe,Eastern Europe,9768785.0
1196,Hungary,19,0,0,2020-03-13,10,HUN,Europe,Eastern Europe,9768785.0
1197,Hungary,30,0,1,2020-03-14,11,HUN,Europe,Eastern Europe,9768785.0
1198,Hungary,32,1,1,2020-03-15,12,HUN,Europe,Eastern Europe,9768785.0
1199,Hungary,39,1,1,2020-03-16,13,HUN,Europe,Eastern Europe,9768785.0
1200,Hungary,50,1,2,2020-03-17,14,HUN,Europe,Eastern Europe,9768785.0
1201,Hungary,58,1,2,2020-03-18,15,HUN,Europe,Eastern Europe,9768785.0
1202,Hungary,73,1,2,2020-03-19,16,HUN,Europe,Eastern Europe,9768785.0
1203,Iceland,1,0,0,2020-02-28,1,ISL,Europe,Northern Europe,353574.0
1204,Iceland,1,0,0,2020-02-29,2,ISL,Europe,Northern Europe,353574.0
1205,Iceland,3,0,0,2020-03-01,3,ISL,Europe,Northern Europe,353574.0
1206,Iceland,6,0,0,2020-03-02,4,ISL,Europe,Northern Europe,353574.0
1207,Iceland,11,0,0,2020-03-03,5,ISL,Europe,Northern Europe,353574.0
1208,Iceland,26,0,0,2020-03-04,6,ISL,Europe,Northern Europe,353574.0
1209,Iceland,34,0,0,2020-03-05,7,ISL,Europe,Northern Europe,353574.0
1210,Iceland,43,0,0,2020-03-06,8,ISL,Europe,Northern Europe,353574.0
1211,Iceland,50,0,0,2020-03-07,9,ISL,Europe,Northern Europe,353574.0
1212,Iceland,50,0,0,2020-03-08,10,ISL,Europe,Northern Europe,353574.0
1213,Iceland,58,0,0,2020-03-09,11,ISL,Europe,Northern Europe,353574.0
1214,Iceland,69,0,1,2020-03-10,12,ISL,Europe,Northern Europe,353574.0
1215,Iceland,85,0,1,2020-03-11,13,ISL,Europe,Northern Europe,353574.0
1216,Iceland,103,0,1,2020-03-12,14,ISL,Europe,Northern Europe,353574.0
1217,Iceland,134,0,1,2020-03-13,15,ISL,Europe,Northern Europe,353574.0
1218,Iceland,156,0,1,2020-03-14,16,ISL,Europe,Northern Europe,353574.0
1219,Iceland,171,5,8,2020-03-15,17,ISL,Europe,Northern Europe,353574.0
1220,Iceland,180,0,0,2020-03-16,18,ISL,Europe,Northern Europe,353574.0
1221,Iceland,220,1,0,2020-03-17,19,ISL,Europe,Northern Europe,353574.0
1222,Iceland,250,1,5,2020-03-18,20,ISL,Europe,Northern Europe,353574.0
1223,Iceland,330,1,5,2020-03-19,21,ISL,Europe,Northern Europe,353574.0
1224,India,1,0,0,2020-01-30,1,IND,Asia,Southern Asia,1352617328.0
1225,India,1,0,0,2020-01-31,2,IND,Asia,Southern Asia,1352617328.0
1226,India,1,0,0,2020-02-01,3,IND,Asia,Southern Asia,1352617328.0
1227,India,2,0,0,2020-02-02,4,IND,Asia,Southern Asia,1352617328.0
1228,India,3,0,0,2020-02-03,5,IND,Asia,Southern Asia,1352617328.0
1229,India,3,0,0,2020-02-04,6,IND,Asia,Southern Asia,1352617328.0
1230,India,3,0,0,2020-02-05,7,IND,Asia,Southern Asia,1352617328.0
1231,India,3,0,0,2020-02-06,8,IND,Asia,Southern Asia,1352617328.0
1232,India,3,0,0,2020-02-07,9,IND,Asia,Southern Asia,1352617328.0
1233,India,3,0,0,2020-02-08,10,IND,Asia,Southern Asia,1352617328.0
1234,India,3,0,0,2020-02-09,11,IND,Asia,Southern Asia,1352617328.0
1235,India,3,0,0,2020-02-10,12,IND,Asia,Southern Asia,1352617328.0
1236,India,3,0,0,2020-02-11,13,IND,Asia,Southern Asia,1352617328.0
1237,India,3,0,0,2020-02-12,14,IND,Asia,Southern Asia,1352617328.0
1238,India,3,0,0,2020-02-13,15,IND,Asia,Southern Asia,1352617328.0
1239,India,3,0,0,2020-02-14,16,IND,Asia,Southern Asia,1352617328.0
1240,India,3,0,0,2020-02-15,17,IND,Asia,Southern Asia,1352617328.0
1241,India,3,0,3,2020-02-16,18,IND,Asia,Southern Asia,1352617328.0
1242,India,3,0,3,2020-02-17,19,IND,Asia,Southern Asia,1352617328.0
1243,India,3,0,3,2020-02-18,20,IND,Asia,Southern Asia,1352617328.0
1244,India,3,0,3,2020-02-19,21,IND,Asia,Southern Asia,1352617328.0
1245,India,3,0,3,2020-02-20,22,IND,Asia,Southern Asia,1352617328.0
1246,India,3,0,3,2020-02-21,23,IND,Asia,Southern Asia,1352617328.0
1247,India,3,0,3,2020-02-22,24,IND,Asia,Southern Asia,1352617328.0
1248,India,3,0,3,2020-02-23,25,IND,Asia,Southern Asia,1352617328.0
1249,India,3,0,3,2020-02-24,26,IND,Asia,Southern Asia,1352617328.0
1250,India,3,0,3,2020-02-25,27,IND,Asia,Southern Asia,1352617328.0
1251,India,3,0,3,2020-02-26,28,IND,Asia,Southern Asia,1352617328.0
1252,India,3,0,3,2020-02-27,29,IND,Asia,Southern Asia,1352617328.0
1253,India,3,0,3,2020-02-28,30,IND,Asia,Southern Asia,1352617328.0
1254,India,3,0,3,2020-02-29,31,IND,Asia,Southern Asia,1352617328.0
1255,India,3,0,3,2020-03-01,32,IND,Asia,Southern Asia,1352617328.0
1256,India,5,0,3,2020-03-02,33,IND,Asia,Southern Asia,1352617328.0
1257,India,5,0,3,2020-03-03,34,IND,Asia,Southern Asia,1352617328.0
1258,India,28,0,3,2020-03-04,35,IND,Asia,Southern Asia,1352617328.0
1259,India,30,0,3,2020-03-05,36,IND,Asia,Southern Asia,1352617328.0
1260,India,31,0,3,2020-03-06,37,IND,Asia,Southern Asia,1352617328.0
1261,India,34,0,3,2020-03-07,38,IND,Asia,Southern Asia,1352617328.0
1262,India,39,0,3,2020-03-08,39,IND,Asia,Southern Asia,1352617328.0
1263,India,43,0,3,2020-03-09,40,IND,Asia,Southern Asia,1352617328.0
1264,India,56,0,4,2020-03-10,41,IND,Asia,Southern Asia,1352617328.0
1265,India,62,1,4,2020-03-11,42,IND,Asia,Southern Asia,1352617328.0
1266,India,73,1,4,2020-03-12,43,IND,Asia,Southern Asia,1352617328.0
1267,India,82,2,4,2020-03-13,44,IND,Asia,Southern Asia,1352617328.0
1268,India,102,2,4,2020-03-14,45,IND,Asia,Southern Asia,1352617328.0
1269,India,113,2,13,2020-03-15,46,IND,Asia,Southern Asia,1352617328.0
1270,India,119,2,13,2020-03-16,47,IND,Asia,Southern Asia,1352617328.0
1271,India,142,3,14,2020-03-17,48,IND,Asia,Southern Asia,1352617328.0
1272,India,156,3,14,2020-03-18,49,IND,Asia,Southern Asia,1352617328.0
1273,India,194,4,15,2020-03-19,50,IND,Asia,Southern Asia,1352617328.0
1274,Indonesia,2,0,0,2020-03-02,1,IDN,Asia,South-Eastern Asia,267663435.0
1275,Indonesia,2,0,0,2020-03-03,2,IDN,Asia,South-Eastern Asia,267663435.0
1276,Indonesia,2,0,0,2020-03-04,3,IDN,Asia,South-Eastern Asia,267663435.0
1277,Indonesia,2,0,0,2020-03-05,4,IDN,Asia,South-Eastern Asia,267663435.0
1278,Indonesia,4,0,0,2020-03-06,5,IDN,Asia,South-Eastern Asia,267663435.0
1279,Indonesia,4,0,0,2020-03-07,6,IDN,Asia,South-Eastern Asia,267663435.0
1280,Indonesia,6,0,0,2020-03-08,7,IDN,Asia,South-Eastern Asia,267663435.0
1281,Indonesia,19,0,0,2020-03-09,8,IDN,Asia,South-Eastern Asia,267663435.0
1282,Indonesia,27,0,2,2020-03-10,9,IDN,Asia,South-Eastern Asia,267663435.0
1283,Indonesia,34,1,2,2020-03-11,10,IDN,Asia,South-Eastern Asia,267663435.0
1284,Indonesia,34,1,2,2020-03-12,11,IDN,Asia,South-Eastern Asia,267663435.0
1285,Indonesia,69,4,2,2020-03-13,12,IDN,Asia,South-Eastern Asia,267663435.0
1286,Indonesia,96,5,8,2020-03-14,13,IDN,Asia,South-Eastern Asia,267663435.0
1287,Indonesia,117,5,8,2020-03-15,14,IDN,Asia,South-Eastern Asia,267663435.0
1288,Indonesia,134,5,8,2020-03-16,15,IDN,Asia,South-Eastern Asia,267663435.0
1289,Indonesia,172,5,8,2020-03-17,16,IDN,Asia,South-Eastern Asia,267663435.0
1290,Indonesia,227,19,11,2020-03-18,17,IDN,Asia,South-Eastern Asia,267663435.0
1291,Indonesia,311,25,11,2020-03-19,18,IDN,Asia,South-Eastern Asia,267663435.0
1292,Iran,2,2,0,2020-02-19,1,IRN,Asia,Southern Asia,81800269.0
1293,Iran,5,2,0,2020-02-20,2,IRN,Asia,Southern Asia,81800269.0
1294,Iran,18,4,0,2020-02-21,3,IRN,Asia,Southern Asia,81800269.0
1295,Iran,28,5,0,2020-02-22,4,IRN,Asia,Southern Asia,81800269.0
1296,Iran,43,8,0,2020-02-23,5,IRN,Asia,Southern Asia,81800269.0
1297,Iran,61,12,0,2020-02-24,6,IRN,Asia,Southern Asia,81800269.0
1298,Iran,95,16,0,2020-02-25,7,IRN,Asia,Southern Asia,81800269.0
1299,Iran,139,19,49,2020-02-26,8,IRN,Asia,Southern Asia,81800269.0
1300,Iran,245,26,49,2020-02-27,9,IRN,Asia,Southern Asia,81800269.0
1301,Iran,388,34,73,2020-02-28,10,IRN,Asia,Southern Asia,81800269.0
1302,Iran,593,43,123,2020-02-29,11,IRN,Asia,Southern Asia,81800269.0
1303,Iran,978,54,175,2020-03-01,12,IRN,Asia,Southern Asia,81800269.0
1304,Iran,1501,66,291,2020-03-02,13,IRN,Asia,Southern Asia,81800269.0
1305,Iran,2336,77,291,2020-03-03,14,IRN,Asia,Southern Asia,81800269.0
1306,Iran,2922,92,552,2020-03-04,15,IRN,Asia,Southern Asia,81800269.0
1307,Iran,3513,107,739,2020-03-05,16,IRN,Asia,Southern Asia,81800269.0
1308,Iran,4747,124,913,2020-03-06,17,IRN,Asia,Southern Asia,81800269.0
1309,Iran,5823,145,1669,2020-03-07,18,IRN,Asia,Southern Asia,81800269.0
1310,Iran,6566,194,2134,2020-03-08,19,IRN,Asia,Southern Asia,81800269.0
1311,Iran,7161,237,2394,2020-03-09,20,IRN,Asia,Southern Asia,81800269.0
1312,Iran,8042,291,2731,2020-03-10,21,IRN,Asia,Southern Asia,81800269.0
1313,Iran,9000,354,2959,2020-03-11,22,IRN,Asia,Southern Asia,81800269.0
1314,Iran,10075,429,2959,2020-03-12,23,IRN,Asia,Southern Asia,81800269.0
1315,Iran,11364,514,2959,2020-03-13,24,IRN,Asia,Southern Asia,81800269.0
1316,Iran,12729,611,2959,2020-03-14,25,IRN,Asia,Southern Asia,81800269.0
1317,Iran,13938,724,4590,2020-03-15,26,IRN,Asia,Southern Asia,81800269.0
1318,Iran,14991,853,4590,2020-03-16,27,IRN,Asia,Southern Asia,81800269.0
1319,Iran,16169,988,5389,2020-03-17,28,IRN,Asia,Southern Asia,81800269.0
1320,Iran,17361,1135,5389,2020-03-18,29,IRN,Asia,Southern Asia,81800269.0
1321,Iran,18407,1284,5710,2020-03-19,30,IRN,Asia,Southern Asia,81800269.0
1322,Iraq,1,0,0,2020-02-24,1,IRQ,Asia,Western Asia,38433600.0
1323,Iraq,1,0,0,2020-02-25,2,IRQ,Asia,Western Asia,38433600.0
1324,Iraq,5,0,0,2020-02-26,3,IRQ,Asia,Western Asia,38433600.0
1325,Iraq,7,0,0,2020-02-27,4,IRQ,Asia,Western Asia,38433600.0
1326,Iraq,7,0,0,2020-02-28,5,IRQ,Asia,Western Asia,38433600.0
1327,Iraq,13,0,0,2020-02-29,6,IRQ,Asia,Western Asia,38433600.0
1328,Iraq,19,0,0,2020-03-01,7,IRQ,Asia,Western Asia,38433600.0
1329,Iraq,26,0,0,2020-03-02,8,IRQ,Asia,Western Asia,38433600.0
1330,Iraq,32,0,0,2020-03-03,9,IRQ,Asia,Western Asia,38433600.0
1331,Iraq,35,2,0,2020-03-04,10,IRQ,Asia,Western Asia,38433600.0
1332,Iraq,35,2,0,2020-03-05,11,IRQ,Asia,Western Asia,38433600.0
1333,Iraq,40,3,0,2020-03-06,12,IRQ,Asia,Western Asia,38433600.0
1334,Iraq,54,4,0,2020-03-07,13,IRQ,Asia,Western Asia,38433600.0
1335,Iraq,60,6,0,2020-03-08,14,IRQ,Asia,Western Asia,38433600.0
1336,Iraq,60,6,3,2020-03-09,15,IRQ,Asia,Western Asia,38433600.0
1337,Iraq,71,7,3,2020-03-10,16,IRQ,Asia,Western Asia,38433600.0
1338,Iraq,71,7,15,2020-03-11,17,IRQ,Asia,Western Asia,38433600.0
1339,Iraq,71,8,15,2020-03-12,18,IRQ,Asia,Western Asia,38433600.0
1340,Iraq,101,9,24,2020-03-13,19,IRQ,Asia,Western Asia,38433600.0
1341,Iraq,110,10,26,2020-03-14,20,IRQ,Asia,Western Asia,38433600.0
1342,Iraq,116,10,26,2020-03-15,21,IRQ,Asia,Western Asia,38433600.0
1343,Iraq,124,10,26,2020-03-16,22,IRQ,Asia,Western Asia,38433600.0
1344,Iraq,154,11,32,2020-03-17,23,IRQ,Asia,Western Asia,38433600.0
1345,Iraq,164,12,43,2020-03-18,24,IRQ,Asia,Western Asia,38433600.0
1346,Iraq,192,13,43,2020-03-19,25,IRQ,Asia,Western Asia,38433600.0
1347,Ireland,1,0,0,2020-02-29,1,IRL,Europe,Northern Europe,4853506.0
1348,Ireland,1,0,0,2020-03-01,2,IRL,Europe,Northern Europe,4853506.0
1349,Ireland,1,0,0,2020-03-02,3,IRL,Europe,Northern Europe,4853506.0
1350,Ireland,2,0,0,2020-03-03,4,IRL,Europe,Northern Europe,4853506.0
1351,Ireland,6,0,0,2020-03-04,5,IRL,Europe,Northern Europe,4853506.0
1352,Ireland,6,0,0,2020-03-05,6,IRL,Europe,Northern Europe,4853506.0
1353,Ireland,18,0,0,2020-03-06,7,IRL,Europe,Northern Europe,4853506.0
1354,Ireland,18,0,0,2020-03-07,8,IRL,Europe,Northern Europe,4853506.0
1355,Ireland,19,0,0,2020-03-08,9,IRL,Europe,Northern Europe,4853506.0
1356,Ireland,21,0,0,2020-03-09,10,IRL,Europe,Northern Europe,4853506.0
1357,Ireland,34,0,0,2020-03-10,11,IRL,Europe,Northern Europe,4853506.0
1358,Ireland,43,1,0,2020-03-11,12,IRL,Europe,Northern Europe,4853506.0
1359,Ireland,43,1,0,2020-03-12,13,IRL,Europe,Northern Europe,4853506.0
1360,Ireland,90,1,0,2020-03-13,14,IRL,Europe,Northern Europe,4853506.0
1361,Ireland,129,2,0,2020-03-14,15,IRL,Europe,Northern Europe,4853506.0
1362,Ireland,129,2,0,2020-03-15,16,IRL,Europe,Northern Europe,4853506.0
1363,Ireland,169,2,0,2020-03-16,17,IRL,Europe,Northern Europe,4853506.0
1364,Ireland,223,2,5,2020-03-17,18,IRL,Europe,Northern Europe,4853506.0
1365,Ireland,292,2,5,2020-03-18,19,IRL,Europe,Northern Europe,4853506.0
1366,Ireland,557,3,5,2020-03-19,20,IRL,Europe,Northern Europe,4853506.0
1367,Israel,1,0,0,2020-02-21,1,ISR,Asia,Western Asia,8883800.0
1368,Israel,1,0,0,2020-02-22,2,ISR,Asia,Western Asia,8883800.0
1369,Israel,1,0,0,2020-02-23,3,ISR,Asia,Western Asia,8883800.0
1370,Israel,1,0,0,2020-02-24,4,ISR,Asia,Western Asia,8883800.0
1371,Israel,1,0,0,2020-02-25,5,ISR,Asia,Western Asia,8883800.0
1372,Israel,2,0,0,2020-02-26,6,ISR,Asia,Western Asia,8883800.0
1373,Israel,3,0,1,2020-02-27,7,ISR,Asia,Western Asia,8883800.0
1374,Israel,4,0,1,2020-02-28,8,ISR,Asia,Western Asia,8883800.0
1375,Israel,7,0,1,2020-02-29,9,ISR,Asia,Western Asia,8883800.0
1376,Israel,10,0,1,2020-03-01,10,ISR,Asia,Western Asia,8883800.0
1377,Israel,10,0,1,2020-03-02,11,ISR,Asia,Western Asia,8883800.0
1378,Israel,12,0,1,2020-03-03,12,ISR,Asia,Western Asia,8883800.0
1379,Israel,15,0,1,2020-03-04,13,ISR,Asia,Western Asia,8883800.0
1380,Israel,20,0,1,2020-03-05,14,ISR,Asia,Western Asia,8883800.0
1381,Israel,37,0,2,2020-03-06,15,ISR,Asia,Western Asia,8883800.0
